पुलिस सूत्रों के अनुसार फिलहाल किसी के हताहत होने अथवा संपत्ति के नुकसान की सूचना नहीं मिली है , लेकिन काफी संख्या में पेड़ उखड़ गए हैं ।	
बिजली की आपूर्ति ठप पड़ गई है और कई इलाकों में टेलीफोन लाइनें खराब हो गई हैं ।	
इस वजह से लोगों को परेशानियों का सामना करना पड़ा ।	
हल्की बारिश के साथ आंधी की सूचना अलवर , धौलपुर , दौसा , भरतपुर और श्रीगंगानगर से मिली है ।	
जयपुर और उसके आसपास के इलाकों में धूल भरी आंधी चलने के कारण आज सुबह सड़क यातायात प्रभावित हुआ ।	
वायु सेना की फ्लाइंग ऑफिसर अंजलि गुप्ता में आत्महत्या की प्रवृत्तियों का पता लगाने के लिए मनोवैज्ञानिक आकलन समेत मेडिकल जांच की जा रही है ।	
वायुसेना के अभियोजन अधिकारी विंग कमांडर आर. के. दुबे ने सैनिक अदालत को सूचित किया कि डॉक्टरों का पैनल गठित किया गया है और जांच की जा रही है ।	
उन्होंने कहा कि इस पैनल में चिकित्सा विशेषज्ञ , मनोचिकित्सक और नेशनल इंस्टीट्यूट ऑफ मेंटल हेल्थ एंड न्यूरो साइंस ( निमहांस ) की एक महिला मनोचिकित्सक को शामिल किया गया है ।	
नजरबंद अंजलि की ओर से रिहाई की मांग के बाद वायुसेना प्रशासन ने मेडिकल जांच की व्यवस्था की है ।	
कर्नाटक महिला आयोग को लिखित में अंजलि ने कहा था कि वह अपनी जान ले सकती हैं ।	
इसके साथ ही उन्होंने सोमवार तक का समय मांगा ।	
कोर्ट ने अभियोजन पक्ष को कहा कि यदि अंजलि तय तारीख को पेश नहीं हो सकती है , तो वह उनके स्वास्थ्य और परीक्षण पूरे होने के लिए जरूरी समय के बारे में कोर्ट को सूचित करें ।	
इसके बाद कोर्ट ने मामले की सुनवाई सोमवार तक स्थगित कर दी ।	
दुनिया भर में अब तक आए विनाशकारी भूकंप और उनसे हुई क्षति -	
२६ दिसंबर , २००३ दक्षिण पूर्व ईरान के बाम शहर में भूकंप से ४१ हजार लोग मारे गए ।	
२१ मई , २००३ उत्तरी अल्जीरिया में २३०० लोग मारे गए ।	
२५ मार्च , २००२ उत्तरी अफगानिस्तान में १००० लोग मारे गए ।	
२६ जनवरी , २००१ भारत के गुजरात प्रांत में १३ हजार लोग मारे गए ।	
२१ सितंबर , १९९९ ताइवान में २४०० लोग मारे गए ।	
१७ अगस्त , १९९९ पश्चिमी तुर्की में १७ हजार लोग मारे गए ।	
२५ जनवरी , १९९९ पश्चिमी कोलंबिया में ११७१ लोग मारे गए ।	
३० मई , १९९८ उत्तरी अफगानिस्तान व तजाकिस्तान में पांच हजार लोग मारे गए ।	
१७ जनवरी , १९९५ जापान के कोबे शहर में ६००० लोग मारे गए ।	
३० सितंबर , १९९३ भारत के लातूर ( महाराष्ट्र ) शहर में १०,००० लोग मारे गए ।	
२१ जून , १९९० उत्तर पश्चिम ईरान में ५० हजार लोग मारे गए ।	
७ दिसंबर , १९८८ उत्तर पश्चिम आर्मेनिया में २५ हजार लोग मारे गए ।	
१९ सितंबर , १९८५ मध्य मैक्सिको में ९५०० लोग मारे गए ।	
१६ सितंबर , १९७८ उत्तर पूर्वी ईरान में २५ हजार लोग मारे गए ।	
२८ जुलाई , १९७६ चीन के तंगहान शहर में २ लाख ४०,००० मारे गए ।	
४ फरवरी , १९७६ ग्वाटेमाला में २२ हजार ७७८ लोग मारे गए ।	
२९ फरवरी , १९६० मोरक्को में दक्षिण पश्चिम अटलांटिक समुद्री तट पर १२ हजार मारे गए ।	
२६ दिसंबर , १९३९ तुर्की के इर्जीकैन में ३३ हजार लोग मारे गए ।	
२४ जनवरी , १९३९ चिली के चिलान शहर में २८ हजार लोग मारे गए ।	
३१ मई , १९३५ क्वेटा ( पाकिस्तान ) ५० हजार लोग मारे गए ।	
१ सितंबर , १९२३ जापान के टोकियो - याकोहामा में १ लाख ४० हजार लोग मारे गए ।	
सुप्रीम कोर्ट ने बुधवार को पटना हाई कोर्ट से राजद सुप्रीमो और रेलवे मंत्री लालू प्रसाद यादव और अन्य के खिलाफ चारा घोटाला मामले की सुनवाई के लिए विशेष सीबीआई जज मुन्नीलाल पासवान की नियुक्ति की विस्तृत जानकारी देने को कहा है ।	
जस्टिस एस. एन. वरियावा , जस्टिस ए. आर. लक्ष्मण और जस्टिस एस. एच. कपाड़िया वाली खंडपीठ ने पासवान की वार्षिक गोपनीय रिपोर्ट भी मांगी है ।	
कोर्ट जानना चाहती है कि क्या विशेष जज के तौर पर नियुक्ति करते समय इसे ध्यान रखा गया था ?	
इसके साथ ही खंडपीठ ने जानना है कि जब विशेष जज के लिए सिफारिश किए गए १४ अतिरिक्त सत्र न्यायाधीशों की मूल सूची में पासवान का नाम शामिल नहीं था , तो उनकी नियुक्ति कैसे की गई ?	
इसके साथ कोर्ट ने हाई कोर्ट के रजिस्ट्रार्स की समिति द्वारा पूरे १४ जजों की पूरी नियुक्ति प्रक्रिया की और बैठक की जानकारी भी मांगी है ।	
यह सारी जानकारियां ६ दिसंबर तक देने को कहा है और हाई कोर्ट के रजिस्ट्रार जनरल को उस दिन व्यक्तिगत रूप से कोर्ट में पेश होने को कहा गया है ।	
खंडपीठ की ओर से यह आदेश राज्यसभा सांसद राजीव रंजन सिंह की ओर से दायर याचिका पर सुनवाई के दौरान जारी किए गए ।	
सपा से निलंबित नेता और अभिनेता राज बब्बर ने रविवार को समाजवादी मोर्चा बनाने का ऐलान करते हुए कहा कि यह गैर राजनीतिक मोर्चा किसानों और बेरोजगार युवाओं के हक में लड़ाई लड़ेगा ।	
बुनकरों और किसानों की जनसभा को संबोधित करने आए राज बब्बर ने पत्रकारों से कहा कि किसानों और बेरोजगार युवकों की समस्याओं पर तुरंत ध्यान देने की जरूरत है ।	
समाजवादी मोर्चा इस ओर सरकार का ध्यान खींचने का काम करेगा ।	
लाभ के पद मामले में सोनिया गांधी समेत कई सांसदों के इस्तीफों पर बब्बर ने कहा कि लाभ के पद की स्पष्ट व्याख्या से ही इस मुद्दे पर जारी संशय की स्थिति खत्म हो सकेगी ।	
उन्होंने कहा कि चुनाव आयोग पर उंगली उठाने के बजाए सरकार को इस मुद्दे पर चर्चा के लिए सर्वदलीय बैठक बुलानी चाहिए ।	
उन्होंने यह भी बताया कि महाराजा रंजीत सिंह पर एक धारावाहिक बनाने की भी उनकी योजना है ।	
हाल में मालवण और मुंबई क्षेत्रों के उपचुनाव में हुई करारी हार के बाद शिवसेना में मचा तूफान अब नाजुक मोड़ पर पहुंच गया है ।	
अपने चचेरे भाई और शिवसेना के कार्यकारी अध्यक्ष उद्धव ठाकरे से खफा राज ठाकरे ने शिवसेना सुप्रीमो बाल ठाकरे को कड़ा लिखा और पूछा कि मालवण की हार के लिए जिम्मेदार कौन है ?	
बताते हैं कि अब बाल ठाकरे ही इस मामले को निपटाएंगे ।	
दूसरी तरफ महाराष्ट्र में शिवसेना की जड़ें उखाड़ने की फिराक में लगी कांग्रेस इस विवाद को सुनहरे मौके की तरह देख रही है ।	
लगे हाथ कांग्रेस ने राज ठाकरे को पार्टी में शामिल होने का न्यौता भी दे दिया ।	
महाराष्ट्र कांग्रेस के प्रवक्ता संजय निरुपम ने शुक्रवार को कहा कि उनकी पार्टी राज ठाकरे को स्वीकार करने के लिए तैयार है , बशर्ते वह शिवसेना की विचारधारा छोड़कर सोनिया गांधी के नेतृत्व को स्वीकार कर लें ।	
अब उन्हें ही बताना होगा कि क्या वह कांग्रेस में आने को तैयार हैं और उन्हें हमसे क्या उम्मीद है ?	
दूसरी तरफ सुबह सूत्रों ने उम्मीद व्यक्त की थी कि सेना के कार्यकारी अध्यक्ष उद्धव ठाकरे चचेरे भाई से मिलने के लिए शनिवार को नासिक जा सकते हैं लेकिन इससे पहले ही राज शिर्डी के लिए रवाना हो गए ।	
राज शुक्रवार को नासिक पहुंचे थे और वहां शिवसेना के स्थानीय नेताओं से मिले थे ।	
इस दौरान पत्रकारों ने राज को घेरा लेकिन उन्होंने उनके किसी सवाल का जवाब नहीं दिया ।	
शिवसेना के वरिष्ठ नेता मनोहर जोशी ने कहा है कि अब बाल ठाकरे ही इस मामले को देखेंगे ।	
उन्होंने राज को बहुत परिपक्व नेता बताते हुए कहा कि बाला साहेब ही अपने भतीजे से बात करेंगे और ऐसा नहीं लगता कि इसे लेकर पार्टी में कोई बड़ा विवाद छिड़ेगा ।	
जोशी ने कहा कि वह उद्धव और राज , दोनों से बात कर चुके हैं ।	
अगर राज कुछ चाहते है तो उस पर विचार किया जाना चाहिए ।	
बताया गया है कि राज ने अप्रत्यक्ष रूप से उद्धव की ओर इशारा करते हुए सेना प्रमुख से उन्हें और उनके समर्थकों की अनदेखी होने की शिकायत की है ।	
बताया जाता है कि राज चाहते थे कि सुप्रीमो यदि पार्टी बचाना चाहते हैं , तो उन्हें सगंठन में तत्काल फेरबदल करनी चाहिए ।	
सूत्रों का कहना है कि राज ने जिस कड़ी भाषा में बाल ठाकरे को लिखा है , उसे देखते हुए तत्काल समाधान जरूरी लगता है ।	
यह मामला ऐसे वक्त उठा है , जब बाल ठाकरे मालवन में हार के मद्देनजर पार्टी संगठन को दुरुस्त करने की सोच रहे थे ।	
फिलहाल पार्टी के सभी नेताओं से इस मामले पर कोई टीका - टिप्पणी नहीं करने को कहा गया है ।	
हाल में ही दिल्ली में आयोजित प्रशिक्षण शिविर की सफलता से उत्साहित अखिल भारतीय महिला कांग्रेस ने देश के अन्य राज्यों में यह प्रशिक्षण शिविर चलाने की योजना बनाई है ।	
कांग्रेस अध्यक्ष सोनिया गांधी के निर्देश पर शुरू किए गए इस प्रशिक्षण शिविर में महिलाओं को कांग्रेस के सिद्धांतों का पाठ पढ़ाया जा रहा है ।	
बिहार में होने वाले विधानसभा चुनाव को ध्यान में रखते हुए कांग्रेस यह प्रशिक्षण शिविर अब बिहार में लगाने जा रही है ।	
सूत्रों के मुताबिक कांग्रेस अध्यक्ष और स्वयं एक महिला होने के नाते सोनिया गांधी चाहती हैं कि अखिल भारतीय महिला कांग्रेस के जरिए देश की महिला कार्यकर्ताओं को जागरूक और सशक्त बनाने का काम किया जाए ।	
कांग्रेस आलाकमान यह भी चाहती हैं कि कांग्रेस के इस मिशन की पूरे देश में एक लहर पैदा की जाए ।	
इस पार्टी की छवि महिलाओं के हक के लिए लड़ने वाली पार्टी के तौर पर हो ।	
महिला कांग्रेस की अध्यक्ष रीता बहुगुणा जोशी का कहना है कि प्रशिक्षण शिविर में इस बात पर जोर दिया है कि महिलाएं हर क्षेत्र में मुश्किलों का सामना कर सकें और उनमें नेतृत्व के गुण पैदा हो सके ।	
ताकि जीवन में आगे बढ़ने का कोई भी मौका वे अपने हाथ से न जाने दें ।	
उन्होंने कहा कि देश भर में प्रशिक्षण शिविर आयोजित करने का सबसे बड़ा मकसद यह है कि महिलाएं अपने अधिकारों के प्रति जागरूक बनें और अपने खिलाफ होने वाले अत्याचार का सामना करें ।	
रीता का यह भी कहना है कि इस प्रशिक्षण शिविर के जरिए वैसी सशक्त महिलाओं की फौज तैयार की जा रही है जो महिला आरक्षण विधेयक पारित होने पर संसद में पहुंचेगी ।	
घरेलू शेयर बाजारों में शनिवार को हुई विशेष ट्रेडिंग में भी तेजी का दौर जारी रहा ।	
एफआईआई और ऑपरेटरों के जोरदार समर्थन से कारोबार के दौरान एक समय बीएसई का सेंसेक्स ८९१२.१२ अंक तक चढ़ गया ।	
हालांकि इसके बाद मुनाफा वसूली से सेंसेक्स कुछ घटकर ८८८९ अंक पर बंद हुआ ।	
इसके बावजूद यह शुक्रवार के बंद स्तर ८८५३.२१ अंक से ३६ अंक ऊपर रहा ।	
चार सत्रों में सेंसेक्स ३५४.०६ अंक बढ़ चुका है ।	
बीएसई में आज सिर्फ ९७८.३७ करोड़ रुपये के ही सौदे हुए ।	
बाजार सूत्रों के मुताबिक शेयरों में मौजूदा तेजी के पीछे एफआईआई की सक्रिय भूमिका रही है ।	
एक हफ्ते में एफआईआई ने १३६४.५० करोड़ रुपये की लिवाली की है ।	
सेंसेक्स को नई ऊंचाइयों पर पहुंचाने में एल एंड टी , भेल , हीरो होंडा , रिलायंस एनर्जी , ओएनजीसी , टाटा पावर और एनटीपीसी की मुख्य भूमिका रही ।	
गन्ने के समर्थन मूल्य को लेकर किसान नेता महेंद्र सिंह टिकैत यूपी सरकार से दो - दो हाथ करने के मूड में हैं ।	
एक क्विंटल गन्ने से दस किलोग्राम चीनी बनती है ।	
इसलिए सरकार आठ किलो का पैसा किसान को दे दे ।	
टिकैत ने कहा कि उत्तर प्रदेश में गन्ने का समर्थन मूल्य कम होने के कारण किसानों के समक्ष गंभीर संकट उत्पन्न हो गया है ।	
पड़ोस के राज्य में गन्ने का न्यूनतम मूल्य १३५ रुपये क्विंटल सरकार ने घोषित कर रखा है , जबकि उत्तर प्रदेश में यह अधिकतम १२० रुपये क्विंटल है ।	
उन्होंने कहा कि इसके लिए एक नीति होनी चाहिए ।	
टिकैत ने कहा कि वह गन्ने के मूल्य तय करने के लिए सरकारी प्रक्रिया में उलझना नहीं चाहते हैं ।	
उन्होंने अपना फार्मूला सुझाया है ।	
मसलन , एक क्विंटल गन्ने से दस किलोग्राम चीनी बनती है ।	
जिसका बाजार भाव २०० रुपये होता है ।	
सरकार दो किलोग्राम का खर्चा काटकर आठ किलोग्राम का भाव १८० रुपये किसान को दे ।	
टिकैत ने कहा कि आगामी २ जनवरी को गन्ने का समर्थन मूल्य बढ़ाये जाने तथा किसानों की अन्य समस्याओं को लेकर लखनऊ में महापंचायत बुलाई गई है , जिसके जरिए सरकार पर दबाव बनाया जाएगा ।	
क्रिसमस के उपहारों से लदे आठ पाकिस्तानी कैदी सोमवार को वाघा बार्डर से होकर स्वदेश लौट गए ।	
रिहा हुए कैदियों में १५ वर्षीय फराह मसीह तथा १७ वर्षीय अल्ताफ शाह भी शामिल है ।	
भारत सरकार ने रविवार को ही इन कैदियों को रिहा कर दिया था ।	
इन कैदियों को आज सीमा सुरक्षा बल बीएसएफ के असिस्टेंट कमांडर लखीराम यादव ने पाकिस्तान रेंजर्स के मेजर अब्दुल सुमेधी को सौंपा ।	
इन कैदियों में फराह मसीह नामक एक युवती भी शामिल है ।	
नॅरवाल जिले केकोटली खान गांव की यह युवती तीन साल पहले गलती से भारतीय सीमा में चली आई थी ।	
उसे बाद में जालंधर स्थित गांधी वनीता आश्रम में रखा गया था ।	
इसमें अब भी पांच पाकिस्तानी लड़के हैं ।	
गृह मंत्रालय द्वारा इनके खिलाफ पासपोर्ट एक्ट का मामला वापस लिए जाने के बाद इन कैदियों की रिहाई का रास्ता साफ हो सका ।	
चुनाव आयोग लोकसभा से दागी सांसदों की बर्खास्तगी के चलते खाली हुए सीटों के लिए उपचुनाव कराने को तैयार है ।	
वर्तमान में देश के अधिकतर राज्यों में मतदाता सूचियों के संशोधन का काम चल रहा है ।	
अगले महीने यह कार्य समाप्त हो जायेगा ।	
चुनाव आयोग के सूत्रों के मुताबिक आयोग चुनाव कराने के लिए तैयार है ।	
मतदाता सूची के संशोधन का कार्य पूरा होने पर आयोग उपचुनाव के बारे में निर्णय ले सकता है ।	
इसके अलावा उसी दिन दागी सांसदों के खिलाफ की गई कार्रवाई से चुनाव आयोग को अवगत करा दिया गया था ।	एहिके अलावे ओही दिन दागदार सांसद लोग के खिलाफ कइल गईल कार्रवाई से चुनाव आयोग के अवगत करा दिहल गइल रहे।
सूत्रों के मुताबिक संभवतः पहली बार चुनाव आयोग इतनी सीटों पर उपचुनाव कराएगा ।	सूत्रन के हिसाब से शायद पहिले बेर चुनाव आयोग एतना सीट पर उपचुनाव कराई।
राष्ट्रीय महिला आयोग को मिलने वाली शिकायतों पर यकीन करें तो मध्यप्रदेश के मुख्यमंत्री बाबूलाल गौर पर केवल दो सगी बहनों के यौन उत्पीड़न का आरोप नहीं है बल्कि दिल्ली में भी उनकी सताई हुई महिलाओं की तादाद कम नहीं है ।	अगर राष्ट्रीय महिला आयोग के मिले वाला शिकायतन पर यकीन करीं त मध्य प्रदेश के मुख्यमंत्री बाबूलाल गौर पर खाली दू गो सगी बहिनियन के यौन उत्पीड़न के आरोप नइखे बलुक दिल्ली में भी उनकर सतावल औरत लोग के तादाद कम नइखे।
हालांकि आयोग से की गई शिकायतों में इन महिलाओं ने अपना नाम - पता नहीं बताया है ।	हालाँकि आयोग से कइल गइल शिकायतन में ई औरत लोग आपन नाम पता ना बतवलन ह लोग।
ये सभी शिकायती चिट्ठियां दिल्ली से ही भेजी गई हैं ।	ई सब शिकायत वाली चिट्ठी दिल्ली से ही भेजल गइल बा।
ऐसे लिखने वालों को यह जानकर निराशा होगी कि आयोग ऐसे के आधार पर कोई कार्रवाई नहीं करेगा ।	अइसन लिखे वालन के ई जान के निराशा होई कि आयोग अइसने के आधार पर कवनो कार्रवाई ना करी।
आयोग का कहना है कि बिना नाम और पते वाली ऐसी किसी चिट्ठी में लगाए गए आरोपों के खिलाफ कोई कार्रवाई नहीं की जा सकती ।	आयोग के कहनाम बा कि बिना नाम पता वाली अइसन कवनो चिट्ठी में लगावल आरोप के खिलाफ कवनो कार्रवाई ना कइल जा सकेला।
आयोग की अध्यक्ष गिरिजा व्यास कहती हैं कि ऐसे आरोपों के खिलाफ कोई कार्रवाई नहीं की जा सकती ।	आयोग के अध्यक्ष गिरिजा व्यास के कहनाम बा कि अइसन आरोप के खिलाफ कवनो कार्रवाई ना कइल जा सकेला।
भाजपा में एक खेमा इस समय बाबू लाल गौर के खिलाफ राजनीतिक अभियान चला रहा है ।	भाजपा में एगो खेमा एह घरी बाबू लाल गौर के खिलाफ राजनीतिक अभियान चलावत बा।
कृषि मंत्रालय का मानना है कि पिछले कुछ दिनों देश के अधिकांश हिस्सों में हुई बारिश से खरीफ फसलों को नुकसान नहीं पहुंचा है ।	कृषि मंत्रालय के मानल बा कि पिछला कुछ दिन में देश के ज्यादातर हिस्सा में भइल बरखा से खरीफ फसल के नुकसान ना भइल बा।
लेकिन मंत्रालय के अधिकारी मानते हैं कि आंध्र प्रदेश और महाराष्ट्र में ज्यादा बारिश के कारण फसलों को नुकसान हुआ है ।	बाकिर मंत्रालय के लोगन के मानना बा कि आंध्र प्रदेश आ महाराष्ट्र में ढेर बरखा के चलते फसल के नोकसान भइल बा।
मंत्रालय के आंकड़ों के मुताबिक पिछले साल की तुलना में धान की बुआई में १२.४ फीसदी का इजाफा हुआ है ।	मंत्रालय के आंकड़ा के मोताबिक पिछले साल के तुलना में धान के बुआई में १२.४ फीसदी के बढ़ोतरी भइल बा।
केंद्रीय कृषि मंत्रालय कृषि वैज्ञानिकों से इत्तफाक नहीं रखता है ।	केंद्रीय कृषि मंत्रालय कृषि वैज्ञानिक लोगन से सहमत नईखे।
क्योंकि मंत्रालय का मानना है कि पिछले दिनों हुई बारिश से खरीफ फसलों को नुकसान नहीं पहुंचा ।	काहे कि मंत्रालय के मानल बा कि पिछला दिने भइल बरखा से खरीफ फसल के नोकसान ना भइल बा।
इसलिए राज्यों में केंद्रीय अधिकारियों को नुकसान का जाएजा लेने भेजने की जरूरत नहीं है ।	एही से राज्यन में केंद्रीय अधिकारी लोग के नोकसान के जायजा लेवे भेजे के जरूरत नइखे।
जबकि कृषि वैज्ञानिक मानते हैं कि बारिश से फसलों को नुकसान पहुंचा है ।	जबकि कृषि वैज्ञानिक लोगन के मानना बा कि बरखा से फसल के नोकसान भइल बा।
सूत्रों के मुताबिक वेदर वॉच ग्रुप की सामुहिक बैठक में अधिकारियों का कहना था कि पिछले दिनों हुई जोरदार बारिश से खरीफ फसलों को नुकसान नहीं पहुंचा है ।	
सूत्र बताते हैं कि बारिश से राजस्थान , पश्चिमी उत्तर प्रदेश , गुजरात , हरियाणा और महाराष्ट्र समेत कई इलाकों में फसलों को नुकसान पहुंचा है ।	
लेकिन मंत्रालय इस बात से सहमत नहीं है ।	
कई राज्य सरकारें भी बारिश से हुए नुकसान की भरपाई के लिए केंद्र सरकार से आर्थिक मदद की गुहार लगा चुकी हैं ।	
अधिकारियों का कहना है कि बारिश के कारण हुए नुकसान के आकलन के लिए फिलहाल राज्यों में अधिकारियों की टीम को भेजने की जरूरत नहीं है ।	
हालांकि आंध्र प्रदेश में पिछले दिनों तेज बारिश और तूफान के कारण हुए नुकसान का जायजा लेने के लिए अधिकारियों का दल वहां गया था ।	
कृषि मंत्रालय का मानना है कि बारिश का देर से बोई गई फसलों को फायदा मिलेगा ।	
आंकड़ों के अनुसार धान की बुआई पिछले साल की तुलना में १२.४४ लाख हेक्टेयर में ज्यादा हुई है ।	
जबकि गन्ने की रोपाई ३.८७ लाख हेक्टेयर में ज्यादा हुई है ।	
कांग्रेस ने समाजवादी पार्टी द्वारा उत्तर प्रदेश के राज्यपाल के मऊ दौरे पर निशाना साधने पर कड़ा ऐतराज जताया है ।	
पार्टी का कहना है कि सपा चोरी और सीना -JOIN जोरी कर रही है ।	
प्रदेश के मुख्यमंत्री मुलायम सिंह यादव खुद अपनी जिम्मेदारियों को अंजाम नहीं दे रहे हैं ।	
संवैधानिक पद पर होने के नाते राज्यपाल अगर दंगा प्रभावित क्षेत्रों का दौरा करते हैं , तो इसमें कुछ गलत नहीं है ।	
पार्टी महासचिव व उप्र के प्रभारी सत्यव्रत चतुर्वेदी ने कहा कि मुख्यमंत्री मुलायम सिंह यादव अपनी जिम्मेदारियों को सही तरह नहीं निभा रहे हैं ।	
कहीं भी दंगा होने पर सबसे पहली जिम्मेदारी मुख्यमंत्री की होती है कि वह प्रभावित क्षेत्रों का दौरा करे और कानून - व्यवस्था बहाल करे ।	
पर मुलायम सिंह ने इस तरह की कोई पहल न कर राज्यपाल को भी वहां जाने से रोकने की कोशिश की ।	
मजबूरन राज्यपाल को इजाजत के बगैर मऊ जाना पड़ा ।	
चतुर्वेदी के मुताबिक , मुलायम सरकार राज्यपाल को वहां जाने से क्यों रोकना चाहती थी ।	
राष्ट्रपति का नुमाइंदा होने के नाते राज्यपाल को प्रदेश के किसी भी हिस्से में जाने का हक हासिल है ।	
राज्य सरकार को शायद यही डर था कि राज्यपाल के दौरे से इस सच्चाई से परदा उठ जाएगा कि खुद उसकी पार्टी के कार्यकर्ता वहां सांप्रदायिक तनाव को बढ़ावा दे रहे थे ।	
कांग्रेस के मुताबिक , मुलायम सिंह यादव ने दिमागी बुखार पर भी इसी तरह परदा डालने की कोशिश की थी ।	
कांग्रेस अध्यक्ष सोनिया गांधी के प्रभावित क्षेत्रों में दौरे के बाद इस बीमारी से मरने वाले बच्चों की तादाद सामने आई थी ।	
कांग्रेस ने उप्र सरकार को सलाह दी है कि उसे इस तरह की राजनीति करने के बजाए कानून -JOIN व्यवस्था व बुनियादी सुविधाओं की तरफ ध्यान देना चाहिए ।	
चौतरफा मुनाफावसूली के चलते सोमवार को बीएसई सेंसेक्स १७१ अंक लुढ़क गया ।	
कारोबार के दौरान एक समय सेंसेक्स २१२ अंक तक गिरकर ९०५०.५१ अंक पर आ गया था ।	
इसके बाद निम्न स्तर पर लिवाली शुरू होने से यह कुछ संभला और ९०८५.८९ अंक पर बंद हुआ ।	
जानकारों के मुताबिक सरकार द्वारा सेल में हिस्सेदारी बेचने से इनकार किए जाने से धारणा कमजोर हुई ।	
ब्रोकरों ने सोमवार को गिरावट का कारण कुछ हद तक क्रिसमस की छुट्टियों के दौरान एफआईआई के निवेश में कमी आने को बताया ।	
हालांकि उनके मुताबिक शेयर बाजार की सेहत के लिए बाजार में तकनीकी संशोधन जरूरी है ।	
पिछले कुछ दिनों में सेंसेक्स में काफी तेज उछाल दर्ज किया गया था और इस दौरान निवेशकों ने काफी बड़े सौदे किए थे ।	
बाजार को चिंता थी कि इसके निवेशकों को रिलायंस के वायदा सौदों के रोलओवर में परेशानी हो सकती है , क्योंकि १७ जनवरी के बाद कंपनी की नो डिलीवरी अवधि शुरू होगी ।	
शनिवार को बनारस में अटकने के बाद मानसून ने आज फिर रफ्तार पकड़ ली ।	
रविवार को उत्तर भारत के कुछ हिस्सों में झमाझम बारिश हुई , जिससे भीषण गरमी से परेशान लोगों ने राहत की सांस ली है ।	
दिल्ली तथा आसपास के क्षेत्रों में भी अच्छी बारिश हुई मगर यह मानसून पूर्व बारिश है ।	
मौसम विभाग का मानना है कि इस बारिश के बाद अब दिल्ली में मानसून के समय पर आने की संभावना बढ़ गई है ।	
वहीं विशेषज्ञों का मानना है कि मानसून पूर्व बारिश से खरीफ की बुआई में तेजी आएगी ।	
